Temperature,Humidity,IAQ Index,Window
25.42,64.43,489,0
21.85,66.42,300,0
24.75,54.77,383,0
20.48,65.17,202,0
22.47,68.65,472,0
24.97,57.55,203,0
27.53,60.09,245,0
21.71,62.48,467,0
24.46,57.66,485,0
27.61,65.41,406,0
24.07,65.84,316,0
27.97,52.42,216,0
25.94,51.89,270,0
25.49,68.59,188,0
20.28,64.1,263,0
25.36,54.65,147,0
24.62,60.16,348,0
21.1,61.19,203,0
26.64,55.18,234,0
24.36,60.08,346,0
24.73,61.85,413,0
22.7,67.11,437,0
20.33,68.6,297,0
21.8,67.95,396,0
23.18,58.92,300,0
24.84,57.04,205,0
24.91,62.1,252,0
21.89,50.69,432,0
27.32,61.56,400,0
24.62,57.5,300,0
22.49,60.45,178,0
27.16,67.75,433,0
25.1,60.09,199,0
21.57,50.7,254,0
20.74,63.04,481,0
26.74,69.99,287,0
22.93,62.0,107,0
21.19,56.05,233,0
24.77,57.44,238,0
25.37,60.0,158,0
26.33,54.96,181,0
25.86,54.08,119,0
23.04,67.67,205,0
24.3,59.92,392,0
26.45,54.89,102,0
26.61,64.65,272,0
26.52,57.79,380,0
20.22,51.06,231,0
21.36,63.83,478,0
25.25,50.96,278,0
20.05,55.76,172,0
21.59,51.37,181,0
25.79,63.74,418,0
22.64,62.91,288,0
25.47,65.91,293,0
27.09,51.75,250,0
23.87,58.5,387,0
26.8,56.3,314,0
22.32,69.77,439,0
25.98,68.65,335,0
25.27,51.54,239,0
20.32,65.04,365,0
27.85,57.97,386,0
20.53,66.18,378,0
24.31,67.52,350,0
21.95,57.12,105,0
22.08,51.19,340,0
26.64,57.41,227,0
27.77,56.76,332,0
26.73,67.35,247,0
26.4,51.79,467,0
26.05,68.7,483,0
20.17,66.39,367,0
20.58,53.05,406,0
20.96,63.42,460,0
20.73,60.06,364,0
23.96,63.01,225,0
23.78,62.45,494,0
27.4,69.39,379,0
21.55,59.22,187,0
24.2,50.15,496,0
27.0,56.69,292,0
26.68,59.43,252,0
24.84,56.26,377,0
24.8,54.53,269,0
25.66,65.11,113,0
27.76,57.58,373,0
23.99,69.83,173,0
20.8,63.52,176,0
22.87,59.2,374,0
25.71,51.01,161,0
21.56,54.82,490,0
27.66,67.01,269,0
26.15,54.77,296,0
22.48,52.83,166,0
24.32,60.64,287,0
27.59,52.77,239,0
24.59,54.78,102,0
21.82,50.59,200,0
20.51,61.38,159,0
27.44,54.7,112,0
22.53,60.92,164,0
21.88,61.12,215,0
23.47,61.65,204,0
25.8,52.63,232,0
23.19,69.92,433,0
20.53,52.46,197,0
27.59,57.59,325,0
25.35,66.89,329,0
25.32,52.83,133,0
24.37,51.31,306,0
23.93,57.53,418,0
26.29,67.88,149,0
25.88,57.95,225,0
24.35,63.77,322,0
21.31,54.95,186,0
21.36,56.27,123,0
21.25,58.81,427,0
24.71,67.14,358,0
24.14,55.37,483,0
26.34,57.11,187,0
26.4,60.43,490,0
25.37,55.74,156,0
22.84,55.34,360,0
24.69,63.48,408,0
22.35,62.59,426,0
22.48,51.14,270,0
24.77,53.39,254,0
25.76,55.57,304,0
24.79,62.64,427,0
20.87,61.16,415,0
21.13,50.96,275,0
24.53,53.28,205,0
26.72,60.03,328,0
22.84,64.06,425,0
22.77,55.19,471,0
23.86,64.22,171,0
25.85,52.42,358,0
26.14,60.56,413,0
21.78,64.42,359,0
20.37,55.02,194,0
23.84,61.29,246,0
25.41,65.53,295,0
27.87,52.77,191,0
20.65,51.56,123,0
22.86,62.59,477,0
26.8,63.07,269,0
25.22,57.65,189,0
26.81,63.09,446,0
26.01,58.36,341,0
25.08,60.32,405,0
23.59,58.92,283,0
21.5,52.28,413,0
27.68,56.91,282,0
25.56,57.61,133,0
21.91,52.72,471,0
26.99,53.23,440,0
22.1,60.83,100,0
20.37,62.86,250,0
23.37,53.77,493,0
20.35,53.69,380,0
21.49,52.73,431,0
23.75,65.26,271,0
22.69,69.69,132,0
23.08,51.03,422,0
26.63,53.27,342,0
26.31,57.57,145,0
24.44,67.45,246,0
27.02,68.0,249,0
20.63,64.69,462,0
27.47,63.0,268,0
21.46,69.73,318,0
25.65,50.48,117,0
21.5,63.82,376,0
27.36,63.14,146,0
27.41,52.85,383,0
22.07,55.11,496,0
20.44,58.87,162,0
21.67,68.73,251,0
22.51,57.3,332,0
23.12,56.53,425,0
21.82,64.07,238,0
22.8,55.19,412,0
23.28,67.27,225,0
23.63,59.31,183,0
27.35,55.72,256,0
26.3,63.78,113,0
26.07,51.71,147,0
22.98,64.43,419,0
21.53,61.96,187,0
20.74,58.2,377,0
20.85,57.36,387,0
21.67,52.44,456,0
26.72,66.82,416,0
21.23,52.85,271,0
23.87,52.88,200,0
21.28,54.36,387,0
20.52,68.56,133,0
27.8,58.79,331,0
26.07,63.61,189,0
22.76,58.32,187,0
20.62,58.47,248,0
23.1,61.22,226,0
23.39,62.65,408,0
26.36,59.37,471,0
21.15,67.27,454,0
25.43,53.55,435,0
23.2,54.44,305,0
27.06,61.64,228,0
22.93,69.77,298,0
25.8,52.13,306,0
27.66,68.56,206,0
23.67,52.57,361,0
25.4,64.02,487,0
22.23,63.32,486,0
20.79,52.17,140,0
27.67,56.43,261,0
23.94,57.52,468,0
25.25,58.63,498,0
26.06,59.78,490,0
24.6,64.59,434,0
20.21,58.48,433,0
23.5,68.98,372,0
23.17,64.96,484,0
25.91,50.74,473,0
24.45,56.97,354,0
23.88,55.42,286,0
27.91,58.76,485,0
21.12,54.02,176,0
26.14,55.7,153,0
24.84,61.04,218,0
21.68,57.16,413,0
21.36,52.02,443,0
20.66,56.03,200,0
27.58,67.47,367,0
26.48,61.82,484,0
25.82,54.06,471,0
22.27,62.28,361,0
26.6,59.39,409,0
24.22,50.46,410,0
24.79,61.43,163,0
20.03,50.45,234,0
26.09,51.0,427,0
27.1,57.53,310,0
24.09,69.32,126,0
22.66,55.01,367,0
23.86,69.92,217,0
21.92,64.14,169,0
21.86,64.44,452,0
21.59,57.69,429,0
26.77,60.92,210,0
20.13,68.62,220,0
20.15,69.61,394,0
24.98,51.52,400,0
23.78,68.39,250,0
26.3,59.28,450,0
23.41,59.73,474,0
22.51,67.09,357,0
24.52,63.93,235,0
27.44,53.88,378,0
24.99,58.15,492,0
24.5,65.78,457,0
21.02,50.51,394,0
24.84,57.2,223,0
27.01,54.14,174,0
24.04,65.79,425,0
20.29,63.35,462,0
26.22,65.95,418,0
24.95,55.39,449,0
20.37,60.77,398,0
24.21,59.92,496,0
25.34,50.47,253,0
27.66,60.81,108,0
22.6,52.11,343,0
25.08,60.28,291,0
26.7,50.62,282,0
21.3,55.64,470,0
21.03,59.66,270,0
24.87,57.85,200,0
21.13,56.91,278,0
21.95,55.79,321,0
26.23,63.22,239,0
24.3,52.36,452,0
22.64,63.54,105,0
21.71,67.15,355,0
23.05,58.09,458,0
23.29,65.74,486,0
25.37,61.74,264,0
22.97,52.24,362,0
26.29,53.78,241,0
27.29,56.42,400,0
20.45,60.84,412,0
23.31,65.0,124,0
27.23,67.17,389,0
21.02,51.02,435,0
27.47,52.52,128,0
27.55,65.89,262,0
20.84,58.57,379,0
21.71,64.02,244,0
23.02,59.69,413,0
24.38,61.39,310,0
25.0,50.15,266,0
26.85,64.52,132,0
24.96,52.86,205,0
27.74,53.69,444,0
26.45,56.95,285,0
23.16,58.58,425,0
22.99,69.29,342,0
22.55,56.36,355,0
21.15,67.35,276,0
27.15,53.82,376,0
27.82,65.35,344,0
23.44,51.62,363,0
23.91,68.24,443,0
23.98,67.53,131,0
27.17,64.35,343,0
22.81,55.33,396,0
24.39,61.43,446,0
21.0,67.87,108,0
27.07,64.88,309,0
20.79,59.21,392,0
21.45,54.86,375,0
22.86,60.19,270,0
22.38,63.73,272,0
27.31,62.41,252,0
23.63,69.78,279,0
24.27,65.34,270,0
27.96,65.14,500,0
24.2,51.09,244,0
22.04,61.89,287,0
24.06,64.03,248,0
25.87,64.47,244,0
24.15,58.57,228,0
24.92,61.66,234,0
22.62,69.81,242,0
26.71,62.63,258,0
20.7,51.96,464,0
23.3,63.69,455,0
21.13,59.3,494,0
20.23,56.87,493,0
25.97,56.11,417,0
22.11,60.21,494,0
24.41,61.67,208,0
25.46,67.0,187,0
24.32,58.79,266,0
22.65,63.26,243,0
27.52,65.0,238,0
24.11,59.52,214,0
26.17,57.36,318,0
24.78,59.69,374,0
22.5,65.71,372,0
20.14,57.07,139,0
21.16,62.62,123,0
22.74,58.17,300,0
27.37,58.52,321,0
26.13,55.86,319,0
22.26,64.07,282,0
20.17,56.9,267,0
22.08,59.97,333,0
27.31,53.62,472,0
27.97,51.44,309,0
25.15,60.6,470,0
25.21,59.17,322,0
22.15,68.49,249,0
24.06,68.36,424,0
20.34,56.96,320,0
25.35,59.19,482,0
22.62,62.12,404,0
23.94,64.43,132,0
22.38,59.69,298,0
26.61,65.98,370,0
23.87,55.77,455,0
27.83,52.74,385,0
27.0,62.69,331,0
26.89,65.19,135,0
26.21,62.91,134,0
24.07,58.37,237,0
22.16,68.6,371,0
22.96,52.45,265,0
21.08,51.67,293,0
21.86,68.29,280,0
23.01,53.81,329,0
25.89,61.41,109,0
22.73,66.62,437,0
22.58,59.92,399,0
21.88,66.45,369,0
21.27,68.79,461,0
20.58,62.8,215,0
20.74,68.72,337,0
21.92,56.52,194,0
25.61,66.01,202,0
27.54,52.24,496,0
26.83,63.97,442,0
26.83,63.34,347,0
25.39,63.35,231,0
23.79,58.59,418,0
22.15,55.77,210,0
24.01,61.86,468,0
21.7,50.72,216,0
21.73,57.62,462,0
22.39,50.87,224,0
27.59,52.02,439,0
26.43,64.7,270,0
26.74,60.71,190,0
25.28,59.93,420,0
20.25,64.15,377,0
22.48,58.29,413,0
22.68,62.39,262,0
22.94,65.44,165,0
23.21,51.84,275,0
25.39,55.57,426,0
26.26,63.89,176,0
23.72,59.75,360,0
26.29,56.28,125,0
21.3,60.3,261,0
21.05,55.68,287,0
25.92,69.44,177,0
20.84,62.65,278,0
24.38,63.29,184,0
23.31,62.69,382,0
24.26,66.32,270,0
26.91,68.04,239,0
20.34,62.92,487,0
20.9,56.42,286,0
27.5,65.98,395,0
22.63,64.84,490,0
25.97,54.8,396,0
23.68,64.8,242,0
26.55,56.98,285,0
23.57,58.2,352,0
27.29,54.33,138,0
21.33,67.21,123,0
22.35,52.82,402,0
27.92,56.4,396,0
26.36,53.27,425,0
24.65,57.63,445,0
27.88,52.03,267,0
22.86,54.39,236,0
27.3,51.31,237,0
20.5,64.99,201,0
23.11,63.24,368,0
27.17,65.95,367,0
20.5,56.31,337,0
21.23,61.67,376,0
25.63,68.33,235,0
24.52,51.27,191,0
23.92,51.72,121,0
22.29,50.63,465,0
21.17,55.62,436,0
25.41,57.54,300,0
25.5,67.74,399,0
23.46,54.21,453,0
25.11,53.48,179,0
22.52,54.95,494,0
25.84,50.56,487,0
20.14,54.42,205,0
27.29,60.64,443,0
27.81,53.24,328,0
21.46,52.06,408,0
27.64,57.12,354,0
21.07,55.01,398,0
21.94,66.54,402,0
27.22,69.65,378,0
27.49,60.43,336,0
22.82,55.08,220,0
24.14,50.15,274,0
22.41,51.85,493,0
24.49,56.77,442,0
23.65,58.71,499,0
21.64,62.72,248,0
25.37,58.27,289,0
22.37,61.73,153,0
26.02,66.75,390,0
25.96,51.87,447,0
20.7,55.22,141,0
25.56,65.09,365,0
25.09,64.68,498,0
27.23,63.98,155,0
23.2,54.85,210,0
25.09,51.8,141,0
22.16,57.88,401,0
25.32,53.18,232,0
20.54,63.47,237,0
23.42,60.16,107,0
24.46,52.66,360,0
26.88,53.14,200,0
26.4,66.37,367,0
21.61,69.5,427,0
27.4,66.01,119,0
26.94,62.49,447,0
24.17,54.4,202,0
26.16,54.45,362,0
25.46,68.3,175,0
20.45,50.12,473,0
25.1,58.57,489,0
24.32,62.23,349,0
24.4,62.55,222,0
23.09,59.07,438,0
22.99,58.93,135,0
23.06,57.59,428,0
25.18,61.34,306,0
21.07,54.25,345,0
25.49,62.29,169,0
22.7,57.87,395,0
23.74,60.46,291,0
27.57,58.61,422,0
21.89,63.25,344,0
25.33,68.4,313,0
24.37,63.84,378,0
23.06,55.67,114,0
20.87,52.44,127,0
24.38,56.66,457,0
23.46,59.1,484,0
20.39,64.91,202,0
21.35,66.55,384,0
21.12,52.57,416,0
26.83,65.53,436,0
20.08,67.8,103,0
23.45,63.68,193,0
27.24,60.89,304,0
20.05,65.86,494,0
21.36,66.4,438,0
23.13,54.37,495,0
22.52,57.52,334,0
23.91,61.35,171,0
23.75,63.31,319,0
20.22,69.78,304,0
20.21,61.95,334,0
24.12,66.27,149,0
28.0,69.18,236,0
23.17,57.78,403,0
21.6,65.72,126,0
21.83,57.89,133,0
27.27,62.44,300,0
23.74,58.41,411,0
26.4,69.88,139,0
25.92,59.23,262,0
21.39,58.41,482,0
21.86,68.09,212,0
25.38,56.95,367,0
22.77,57.7,411,0
27.18,64.55,335,0
22.62,67.96,371,0
20.64,53.96,364,0
26.6,65.04,256,0
20.47,67.44,406,0
20.48,62.68,357,0
24.76,60.75,319,0
21.31,50.8,421,0
26.74,53.46,263,0
25.83,65.7,154,0
21.03,69.85,482,0
26.5,57.45,460,0
27.02,66.44,267,0
24.78,61.05,387,0
24.56,67.29,391,0
23.24,58.87,433,0
21.89,67.23,104,0
23.79,56.17,177,0
22.84,52.29,164,0
22.41,52.92,423,0
23.41,60.04,170,0
20.73,54.86,314,0
24.91,58.82,298,0
21.96,52.86,490,0
26.9,50.21,199,0
21.18,52.12,317,0
27.68,62.21,177,0
26.95,57.18,335,0
27.33,64.22,405,0
25.55,58.42,309,0
25.03,55.76,404,0
25.42,65.36,218,0
23.56,59.23,409,0
21.58,57.17,371,0
24.0,61.68,497,0
24.93,62.58,172,0
26.51,55.07,260,0
23.38,66.02,393,0
22.33,58.96,191,0
24.19,59.69,329,0
24.74,69.5,102,0
24.36,65.94,229,0
26.04,58.89,413,0
24.73,64.23,399,0
22.41,51.42,291,0
23.65,52.56,264,0
21.85,53.5,137,0
21.72,65.07,474,0
20.36,50.62,111,0
20.58,57.82,184,0
21.94,55.2,290,0
24.83,52.29,140,0
25.29,56.7,446,0
27.88,54.16,303,0
24.63,64.09,379,0
22.36,63.98,145,0
22.22,52.5,127,0
23.98,65.56,213,0
21.31,63.4,296,0
25.32,66.6,267,0
21.27,68.77,105,0
23.44,56.34,166,0
23.28,67.44,385,0
26.44,52.52,220,0
23.01,64.98,331,0
25.51,65.38,493,0
23.46,63.16,152,0
21.58,50.03,199,0
21.58,55.17,347,0
21.84,62.02,435,0
21.23,59.97,222,0
25.96,65.27,345,0
22.28,63.83,421,0
22.64,68.94,201,0
22.66,63.57,193,0
21.3,53.5,159,0
22.33,68.92,441,0
22.71,55.64,284,0
20.42,52.79,482,0
23.02,70.0,318,0
24.61,58.16,129,0
22.42,54.99,390,0
21.9,57.81,106,0
20.78,62.42,412,0
23.94,61.37,460,0
20.37,61.68,191,0
26.33,55.13,125,0
24.41,67.28,249,0
23.78,65.84,314,0
26.97,62.64,156,0
27.42,50.32,314,0
20.01,66.44,419,0
26.76,57.11,328,0
27.36,69.75,144,0
20.49,53.2,362,0
24.86,52.77,460,0
27.55,66.81,322,0
20.73,55.1,352,0
22.4,67.16,391,0
23.74,53.31,154,0
26.05,62.5,305,0
21.63,62.92,225,0
20.93,50.96,190,0
22.48,58.89,164,0
25.75,55.03,407,0
24.25,62.84,479,0
26.08,67.62,249,0
21.56,62.52,183,0
22.66,60.91,419,0
24.52,65.63,402,0
20.56,63.43,315,0
27.31,58.76,253,0
20.33,67.12,465,0
25.64,68.36,370,0
27.31,61.84,230,0
23.15,64.24,254,0
20.87,62.21,237,0
26.44,67.02,340,0
21.8,65.81,186,0
20.33,66.0,495,0
24.84,60.56,183,0
25.77,58.02,228,0
23.66,64.15,366,0
21.78,59.47,127,0
23.32,60.45,412,0
26.71,62.51,410,0
25.44,62.42,189,0
27.22,65.33,258,0
27.61,62.59,227,0
27.15,57.74,370,0
24.06,64.91,274,0
23.78,66.26,222,0
27.35,54.27,327,0
21.63,54.78,443,0
20.02,68.11,335,0
22.48,65.81,455,0
26.95,60.63,224,0
22.42,64.23,400,0
22.49,65.02,271,0
22.84,64.42,319,0
25.31,56.2,203,0
22.63,55.53,107,0
22.49,57.98,181,0
20.41,66.4,306,0
25.99,66.57,490,0
25.69,64.47,169,0
21.53,55.82,232,0
24.08,66.37,211,0
20.71,58.58,196,0
26.31,60.04,196,0
26.82,50.47,261,0
25.63,55.24,396,0
24.91,55.39,109,0
24.16,64.83,152,0
26.67,61.62,436,0
23.88,68.55,214,0
21.86,50.77,391,0
24.03,58.91,292,0
27.31,50.64,461,0
25.61,61.96,160,0
25.36,57.65,311,0
22.07,68.91,450,0
27.22,59.76,431,0
23.48,65.23,193,0
26.58,57.37,247,0
20.98,52.49,106,0
27.52,58.71,364,0
27.74,64.84,100,0
22.69,66.58,440,0
25.01,58.23,498,0
24.6,68.55,339,0
24.11,63.28,146,0
21.11,57.63,398,0
26.43,62.85,397,0
26.5,56.6,231,0
26.48,54.22,459,0
21.34,64.7,420,0
23.77,55.07,497,0
24.4,62.52,399,0
25.73,50.13,130,0
26.96,68.48,178,0
25.15,59.48,399,0
21.4,55.63,275,0
23.45,61.59,324,0
24.62,64.26,200,0
22.87,66.98,383,0
22.67,69.21,143,0
20.78,66.78,466,0
27.18,51.52,136,0
25.76,60.79,273,0
22.31,68.11,240,0
22.22,64.92,130,0
23.17,51.37,287,0
20.18,56.32,448,0
21.92,51.51,170,0
26.84,55.69,225,0
24.07,69.66,135,0
27.81,57.4,210,0
22.25,50.31,426,0
21.92,55.78,383,0
20.79,55.21,184,0
24.39,51.55,111,0
22.76,57.94,268,0
21.61,69.57,126,0
21.73,69.04,453,0
21.71,60.77,488,0
23.74,64.39,481,0
21.29,50.15,343,0
23.31,66.55,401,0
22.47,65.56,128,0
24.61,54.85,347,0
22.4,62.13,176,0
23.4,51.67,219,0
23.42,66.93,128,0
25.52,52.74,148,0
26.03,61.31,478,0
25.45,50.68,308,0
22.32,52.13,297,0
23.77,54.89,195,0
25.08,57.78,421,0
22.4,56.56,497,0
21.95,64.76,303,0
25.49,62.81,272,0
21.67,60.09,360,0
27.72,50.35,143,0
24.57,53.69,274,0
20.47,53.31,436,0
27.29,62.68,351,0
27.03,64.43,390,0
26.48,63.13,352,0
26.39,60.08,278,0
21.44,51.35,187,0
23.61,54.43,359,0
26.7,59.45,375,0
26.51,52.28,176,0
24.52,51.67,452,0
24.14,69.67,125,0
23.27,59.43,181,0
21.62,54.77,279,0
26.49,55.93,112,0
26.34,56.84,173,0
23.45,54.64,190,0
20.12,50.02,497,0
25.57,57.56,235,0
21.97,64.41,291,0
25.85,64.11,265,0
23.62,65.19,344,0
24.64,65.63,486,0
20.57,61.03,460,0
23.18,55.3,152,0
25.7,51.87,177,0
23.14,59.19,155,0
21.35,51.23,129,0
21.3,59.02,461,0
22.1,55.48,231,0
25.44,63.23,442,0
24.19,65.88,193,0
25.61,62.22,263,0
25.82,54.27,261,0
25.76,50.08,168,0
27.43,53.51,276,0
20.29,51.49,314,0
23.67,50.67,384,0
24.97,57.35,196,0
21.36,62.94,155,0
25.5,50.52,424,0
25.21,58.24,317,0
25.36,66.89,300,0
23.66,57.25,339,0
26.36,55.09,235,0
25.92,61.51,273,0
20.79,65.16,127,0
24.3,57.86,106,0
21.67,59.39,361,0
20.44,55.22,395,0
21.87,50.27,252,0
26.43,61.99,112,0
25.19,64.27,172,0
20.2,66.23,322,0
25.07,56.84,133,0
24.52,64.97,381,0
24.61,51.8,188,0
20.69,53.69,295,0
22.8,50.22,439,0
26.33,50.01,393,0
25.17,59.6,465,0
27.57,62.58,344,0
24.05,62.9,249,0
22.45,67.92,299,0
22.18,59.2,469,0
23.57,68.56,277,0
21.63,53.81,284,0
27.43,69.39,175,0
26.03,52.13,321,0
22.17,53.77,427,0
26.06,62.6,499,0
21.13,54.45,400,0
25.21,56.96,236,0
25.96,58.35,124,0
21.85,68.06,321,0
21.47,67.41,301,0
25.65,52.68,358,0
21.42,54.19,113,0
22.29,69.38,452,0
21.28,69.17,173,0
20.06,64.83,273,0
27.82,50.71,124,0
20.2,59.5,124,0
22.51,62.78,364,0
23.34,54.72,305,0
27.86,61.58,391,0
24.59,56.64,281,0
21.98,51.68,376,0
20.76,53.12,482,0
23.79,59.26,304,0
20.49,64.05,175,0
20.54,52.28,425,0
20.3,54.91,219,0
21.28,56.7,212,0
27.31,63.93,279,0
24.04,69.79,497,0
25.36,68.3,448,0
22.31,60.22,355,0
27.12,53.96,155,0
25.99,60.7,256,0
26.13,61.61,151,0
22.61,63.54,146,0
23.4,63.89,194,0
24.21,69.77,317,0
21.58,65.29,105,0
26.45,68.95,158,0
25.67,53.23,305,0
20.97,63.27,238,0
26.51,69.7,327,0
20.29,65.01,217,0
23.37,64.0,264,0
26.8,59.57,335,0
20.97,68.43,309,0
20.82,58.96,168,0
22.91,55.64,105,0
24.01,60.59,311,0
26.43,57.09,109,0
26.49,57.92,470,0
26.17,53.82,253,0
20.77,54.98,243,0
27.75,69.41,138,0
25.5,67.2,227,0
26.68,64.6,205,0
22.45,66.01,431,0
27.09,63.27,346,0
20.47,58.5,325,0
22.71,54.75,273,0
25.65,63.88,322,0
26.95,58.74,128,0
23.51,55.89,418,0
21.76,68.49,365,0
23.22,51.16,385,0
21.17,53.7,480,0
24.47,69.02,120,0
23.08,65.47,468,0
27.68,65.55,351,0
23.51,60.44,215,0
27.79,54.63,163,0
26.58,68.0,231,0
20.15,68.1,132,0
22.33,64.73,329,0
25.78,57.33,398,0
22.27,50.46,220,0
22.71,56.86,234,0
23.33,59.81,275,0
24.98,57.09,190,0
27.95,64.88,186,0
25.37,60.91,341,0
20.98,66.76,392,0
21.85,61.48,470,0
20.41,57.9,234,0
21.04,50.52,462,0
20.97,58.55,394,0
21.22,65.6,227,0
27.46,69.21,465,0
21.2,58.55,182,0
22.04,59.07,140,0
26.44,56.05,457,0
23.21,56.72,131,0
27.33,57.1,285,0
21.27,66.74,287,0
27.88,69.99,101,0
21.26,69.22,491,0
25.07,61.13,464,0
24.14,59.29,343,0
26.66,59.12,163,0
25.9,67.2,162,0
24.7,69.91,392,0
25.87,68.69,469,0
22.45,54.31,209,0
26.48,56.96,195,0
23.27,54.96,156,0
26.24,68.04,179,0
27.32,60.64,492,0
23.71,61.43,387,0
20.01,59.07,337,0
24.68,50.74,288,0
20.52,59.31,315,0
24.39,68.95,284,0
23.36,66.84,462,0
26.09,56.68,359,0
24.85,55.48,400,0
25.59,50.75,127,0
22.03,57.9,160,0
24.46,63.17,347,0
23.41,69.31,208,0
20.61,56.82,248,0
25.96,54.1,422,0
20.19,65.57,427,0
23.04,55.93,176,0
23.63,57.61,311,0
20.56,54.61,315,0
26.81,57.52,435,0
26.09,62.69,339,0
27.71,59.2,407,0
20.04,62.61,111,0
20.07,66.68,406,0
26.86,65.2,349,0
23.0,66.69,149,0
21.56,59.42,131,0
20.65,53.07,290,0
25.96,54.51,120,0
23.09,64.93,323,0
26.53,60.31,272,0
27.55,54.99,207,0
23.54,51.78,200,0
22.62,54.12,289,0
21.76,67.09,208,0
25.45,68.28,110,0
23.88,57.29,208,0
21.6,69.8,437,0
20.23,66.51,204,0
23.19,62.06,358,0
21.3,57.02,111,0
21.82,62.61,240,0
22.83,66.21,225,0
24.73,64.93,227,0
23.37,61.32,190,0
25.02,67.01,456,0
26.25,58.37,448,0
27.89,63.12,303,0
21.26,58.12,361,0
24.62,54.44,164,0
26.73,54.99,201,0
20.18,53.92,119,0
20.27,68.45,142,0
20.33,63.35,114,0
27.11,63.15,185,0
23.75,59.75,140,0
22.16,58.53,243,0
24.87,57.02,137,0
22.17,60.9,365,0
26.96,68.28,442,0
24.19,54.6,309,0
24.28,52.86,182,0
25.13,51.52,258,0
20.09,59.44,285,0
25.27,66.13,489,0
21.2,52.81,151,0
20.8,55.28,403,0
22.43,58.59,437,0
21.51,51.93,115,0
25.03,57.41,276,0
23.64,51.86,499,0
22.28,67.74,442,0
25.54,51.86,411,0
23.62,57.45,131,0
23.23,57.54,115,0
24.3,60.66,298,0
27.5,65.77,401,0
20.1,59.34,432,0
26.45,53.54,391,0
27.73,55.91,222,0
27.02,58.02,442,0
26.68,64.48,141,0
23.91,68.3,489,0
26.79,56.26,214,0
23.8,67.23,267,0
27.02,51.94,104,0
21.53,54.29,145,0
26.63,57.67,184,0
26.61,52.19,379,0
26.43,57.17,200,0
23.55,55.7,425,0
26.14,52.88,236,0
25.8,61.96,418,0
25.64,63.79,418,0
21.96,63.9,230,0
27.11,53.79,239,0
22.98,55.48,141,0
24.84,58.48,402,0
22.99,66.08,271,0
20.28,52.4,257,0
27.45,60.21,324,0
27.71,50.98,323,0
20.85,62.34,480,0
20.21,69.74,478,0
27.49,65.15,292,0
22.11,52.41,442,0
22.2,60.04,235,0
20.98,52.73,264,0
20.9,61.68,238,0
26.13,67.97,411,0
27.42,57.25,350,0
24.77,64.1,184,0
20.6,63.95,344,0
21.91,60.07,169,0
20.7,68.74,442,0
21.13,58.75,469,0
23.9,69.49,384,0
25.16,56.0,162,0
22.4,56.6,401,0
20.44,65.26,237,0
21.46,65.93,323,0
24.78,65.06,431,0
22.6,51.45,130,0
25.92,53.31,472,0
20.36,54.49,103,0
21.96,52.16,122,0
21.25,60.1,349,0
26.6,58.93,492,0
27.74,53.98,347,0
21.86,53.18,393,0
27.15,50.37,150,0
25.68,64.58,122,0
20.57,53.7,295,0
25.22,51.47,154,0
23.02,50.1,169,0
22.29,62.61,255,0
27.78,53.24,242,0
20.1,51.93,214,0
26.27,57.54,497,0
24.57,60.35,311,0
21.73,52.69,314,0
27.0,51.88,140,0
27.89,56.68,358,0
25.74,51.88,164,0
21.16,60.65,497,0
22.21,65.23,492,0
21.0,69.48,428,0
25.02,69.22,211,0
20.74,58.98,418,0
23.08,52.04,256,0
24.65,59.92,130,0
23.19,65.54,201,0
24.89,64.5,281,0
25.74,63.8,490,0
20.84,66.97,373,0
27.1,60.48,150,0
20.42,67.44,206,0
21.65,65.4,454,0
26.64,59.09,218,0
23.42,60.85,142,0
24.03,66.44,409,0
24.55,58.32,329,0
20.31,55.03,454,0
25.58,65.21,211,0
22.93,59.99,321,0
27.45,56.01,139,0
27.15,67.23,316,0
20.27,67.2,178,0
26.94,59.06,205,0
20.88,68.54,339,0
22.46,52.54,480,0
26.15,55.46,132,0
27.24,51.29,224,0
22.99,65.31,380,0
24.86,66.48,255,0
22.96,51.94,264,0
26.36,68.04,393,0
21.54,64.07,443,0
24.83,55.25,255,0
20.74,65.32,378,0
26.93,58.41,211,0
23.27,69.73,378,0
21.64,61.57,458,0
24.06,55.02,295,0
26.88,58.34,208,0
20.56,54.13,463,0
24.39,50.0,198,0
20.17,53.02,278,0
20.3,66.26,410,0
26.72,64.46,147,0
26.6,65.82,298,0
20.09,65.15,190,0
20.99,56.19,460,0
21.06,52.32,429,0
26.06,57.54,378,0
27.39,69.41,228,0
20.77,51.42,260,0
25.0,51.4,301,0
21.88,50.87,411,0
22.31,52.84,222,0
24.79,60.0,428,0
20.69,50.08,279,0
22.75,67.82,327,0
24.43,53.83,265,0
24.13,55.68,429,0
24.3,52.37,298,0
24.67,58.12,159,0
22.74,50.71,343,0
22.37,62.27,244,0
23.02,55.7,273,0
22.2,67.01,308,0
23.72,50.38,124,0
21.92,67.07,246,0
22.64,68.7,495,0
22.64,61.42,181,0
27.85,66.44,258,0
24.64,57.31,466,0
25.11,66.47,249,0
25.42,54.03,235,0
27.81,54.99,218,0
25.09,59.59,469,0
26.46,66.44,141,0
25.07,69.34,360,0
20.94,50.03,319,0
27.83,53.77,318,0
22.65,65.0,368,0
